transaction_id,transaction_amount,hour_of_day,prev_transactions,distance_from_home,is_first_transaction
T004376,66.12176738321725,2.0,2.0,34.18904500374247,0.0
T004377,136.64145409108724,3.0,8.0,55.14272748221805,0.0
T004378,71.76129979145288,2.0,4.0,10.617430757181198,0.0
T004379,127.88455303625622,3.0,4.0,12.660911121845697,0.0
T004380,48.94187712198499,2.0,5.0,,0.0
T004381,,2.0,3.0,26.28595134806616,0.0
T004382,5.517535395192354,3.0,11.0,33.305175985427674,0.0
T004383,88.9373188207114,3.0,7.0,46.05552362083717,0.0
T004384,139.4959861090426,3.0,1.0,,0.0
T004385,108.7605709454256,2.0,,43.28781272410084,0.0
T004386,143.24122192455056,2.0,4.0,37.390164214116425,0.0
T004387,113.65053587471928,2.0,3.0,21.490316764980744,0.0
T004388,74.30665413316532,3.0,0.0,6.286307971589775,0.0
T004389,115.3672808353985,3.0,3.0,5.923516779023422,0.0
T004390,60.700526974602525,2.0,1.0,74.41418331031264,0.0
T004391,153.4885727491925,3.0,0.0,83.37101734988832,0.0
T004392,176.6369456501289,2.0,1.0,8.181927127843789,0.0
T004393,60.87007012907055,3.0,2.0,10.633763283850286,0.0
T004394,81.27329246248746,3.0,0.0,28.170982416992267,0.0
T004395,103.79776339580437,3.0,,11.947511080064189,0.0
T004396,103.3764102343962,2.0,10.0,35.44843560785582,0.0
T004397,1.0,2.0,11.0,8.673521777632084,0.0
T004398,82.34168535946559,3.0,5.0,12.248691473381951,0.0
T004399,64.78281547286204,2.0,0.0,7.475291221816629,0.0
T004400,62.25669017140395,3.0,5.0,1.6651878290129527,1.0
T004401,,2.0,0.0,25.787475418693056,0.0
T004402,66.54636306700417,,2.0,2.482661626208454,0.0
T004403,71.79019100697568,1.0,4.0,22.333689943268777,1.0
T004404,134.16644964055348,3.0,1.0,21.723218850010653,0.0
T004405,65.38748353670519,3.0,0.0,11.163100811487055,0.0
T004406,133.43708277962563,2.0,,9.984012300808816,0.0
T004407,,1.0,1.0,,0.0
T004408,70.75461732911151,3.0,3.0,,0.0
T004409,183.9337336686283,1.0,0.0,2.154560699204761,
T004410,29.08171335334842,,3.0,39.85973676008137,
T004411,159.58537485535325,1.0,7.0,9.830873377630892,0.0
T004412,179.3008408072676,2.0,6.0,3.0226578491063605,0.0
T004413,90.15390960015552,2.0,3.0,1.2611833421040208,0.0
T004414,59.379882553129,1.0,8.0,11.38508493384252,0.0
T004415,48.62982242369945,3.0,8.0,18.808393125742743,0.0
T004416,119.45795978339645,2.0,6.0,2.8492937307882533,0.0
T004417,77.83588744042449,3.0,,41.683240676201606,0.0
T004418,148.92289028332752,2.0,11.0,,0.0
T004419,133.2684467516415,3.0,0.0,17.062740381883213,0.0
T004420,51.06181421088464,1.0,7.0,,0.0
T004421,102.37467341258215,3.0,4.0,2.3171813601101854,0.0
T004422,52.4407814806022,2.0,2.0,9.644598114974173,0.0
T004423,178.01277647654655,3.0,3.0,76.93514939587244,0.0
T004424,,,0.0,14.53402024200668,
T004425,139.20732081767494,2.0,2.0,14.257004966490031,0.0
T004426,77.27261406282778,2.0,3.0,0.7358207556359327,0.0
T004427,33.343582261109674,2.0,0.0,4.92950694399933,0.0
T004428,,3.0,1.0,16.0600095483376,0.0
T004429,159.9649786460793,2.0,4.0,5.102895316572282,0.0
T004430,221.3358243172761,3.0,2.0,1.5349460316529249,0.0
T004431,148.50875412839295,3.0,,27.369875479099377,0.0
T004432,93.29098946615376,2.0,5.0,8.214955958738704,
T004433,109.46641536461873,1.0,0.0,3.1437697888433576,0.0
T004434,196.17228974124765,2.0,7.0,14.676742902459322,0.0
T004435,90.22636782070133,2.0,2.0,4.071280370452096,0.0
T004436,135.6499215086194,2.0,2.0,1.4613924582152171,0.0
T004437,117.8486379633463,3.0,1.0,23.714056545811477,0.0
T004438,152.93642649419394,2.0,1.0,75.05401100957336,0.0
T004439,,2.0,,1.9936148795227424,0.0
T004440,4.417972467412142,1.0,0.0,1.0197257721215844,0.0
T004441,181.29794576810315,2.0,9.0,14.545354974465674,0.0
T004442,116.63037551620988,2.0,6.0,3.0547928072418404,0.0
T004443,110.2379441200892,3.0,2.0,31.155723829626265,1.0
T004444,65.7685087119998,,8.0,30.94355845103849,0.0
T004445,103.40361346243104,2.0,0.0,5.497298432908335,0.0
T004446,121.97506153101132,3.0,7.0,25.07309340160644,0.0
T004447,127.16800961899676,1.0,0.0,,0.0
T004448,66.86881205270767,2.0,2.0,0.6436915225731852,1.0
T004449,48.184537631311485,2.0,2.0,17.53503098738671,0.0
T004450,59.45530318998751,,1.0,11.098105366854856,0.0
T004451,104.12208833174212,3.0,5.0,16.312496079940733,0.0
T004452,136.20682796572487,1.0,0.0,,0.0
T004453,108.88505004666268,2.0,4.0,47.51065221946412,0.0
T004454,161.40151048040676,3.0,11.0,,0.0
T004455,179.63349991414418,3.0,,13.563208481656112,1.0
T004456,156.32825147738788,1.0,6.0,21.733582356723947,0.0
T004457,118.34070216427212,2.0,0.0,16.201695879000756,0.0
T004458,121.2943603096518,3.0,7.0,0.9929713959339636,0.0
T004459,61.34951080722668,2.0,1.0,24.691385639769955,
T004460,88.9231701208131,2.0,0.0,8.602860826903601,0.0
T004461,102.2745738165376,3.0,0.0,18.754215009377308,0.0
T004462,109.1671002869176,2.0,0.0,60.89199710111926,
T004463,81.3365877029343,2.0,1.0,15.697356179908958,0.0
T004464,78.16401319797022,2.0,13.0,14.794719201048244,0.0
T004465,88.97308854217313,3.0,2.0,42.54616302604239,0.0
T004466,96.1081401493599,2.0,3.0,8.064271649395474,
T004467,104.22634918921622,3.0,5.0,52.39258297527383,0.0
T004468,88.20150063945142,1.0,8.0,3.1394406737181213,0.0
T004469,109.8260584850735,1.0,1.0,,0.0
T004470,58.80815651794229,3.0,5.0,32.979591018220255,0.0
T004471,167.3049897257129,2.0,13.0,,0.0
T004472,145.0864348570137,2.0,0.0,75.80620326327092,0.0
T004473,58.638452822383854,2.0,1.0,17.47621151442104,0.0
T004474,84.48461473075481,2.0,4.0,56.68415495313271,0.0
T004475,101.77830370164968,2.0,8.0,,0.0
T004476,101.70417341296132,1.0,6.0,0.0621905555551265,0.0
T004477,144.74552780134127,3.0,0.0,8.907937300773595,0.0
T004478,143.6098500036489,3.0,6.0,21.31247215806012,0.0
T004479,105.40070604897504,3.0,2.0,8.105110125602867,0.0
T004480,132.55681209118285,1.0,8.0,45.88808193386098,0.0
T004481,120.9102877943986,2.0,15.0,35.181479982903475,0.0
T004482,,2.0,,6.297452641071276,0.0
T004483,131.62038695277604,1.0,0.0,59.93484865951512,1.0
T004484,,1.0,,,0.0
T004485,1.0,2.0,6.0,16.219755015579917,0.0
T004486,28.06399494715652,3.0,0.0,49.64306283179079,0.0
T004487,99.80979331646004,3.0,1.0,28.82864537109779,0.0
T004488,180.7687844734721,3.0,0.0,14.210636976015268,1.0
T004489,79.93897640570819,1.0,0.0,16.48456935068885,1.0
T004490,50.77329747590159,1.0,0.0,224.6997566425996,0.0
T004491,54.35945403517435,3.0,2.0,26.494283888368365,0.0
T004492,145.02665386657958,3.0,1.0,35.98294088506582,0.0
T004493,33.97716934578618,2.0,14.0,0.1104347998427709,1.0
T004494,134.1662255758046,2.0,2.0,6.616152367045768,0.0
T004495,2.4449067980687573,2.0,,25.61127133598857,1.0
T004496,24.051510959334266,2.0,3.0,15.505248773929084,0.0
T004497,92.88102574893531,2.0,3.0,12.69701179744652,1.0
T004498,116.96779063781102,2.0,1.0,10.572191577396412,0.0
T004499,154.4384827108336,3.0,1.0,11.133331931730792,0.0
T004500,57.68201400565136,,0.0,42.42698612766413,0.0
T004501,58.402254125277445,,1.0,8.160913447722391,0.0
T004502,56.35194547731498,2.0,5.0,31.74885026040909,0.0
T004503,16.570796306120528,1.0,2.0,13.68519153345206,0.0
T004504,118.019669750904,3.0,2.0,5.6594302896240185,0.0
T004505,71.46268531252619,3.0,2.0,85.56762963966983,0.0
T004506,,1.0,2.0,13.410933603603793,0.0
T004507,104.58803882677512,,17.0,,0.0
T004508,33.48431871305051,3.0,5.0,49.857887855083824,0.0
T004509,,2.0,14.0,8.857755370339337,0.0
T004510,163.39802435515446,,13.0,,0.0
T004511,1.0,2.0,3.0,,0.0
T004512,64.00052333890304,3.0,0.0,10.61658609934873,0.0
T004513,96.49171442706763,2.0,5.0,1.7742554195145273,0.0
T004514,123.12956464269756,,4.0,6.038081192808325,0.0
T004515,48.402237895278255,1.0,1.0,4.918437018633788,0.0
T004516,135.52745511488928,2.0,5.0,7.856612698771056,0.0
T004517,27.24726974547241,3.0,3.0,24.06745971802578,0.0
T004518,88.46691666801459,2.0,0.0,43.31116096108044,0.0
T004519,68.28570761552984,2.0,3.0,9.716595872180095,0.0
T004520,147.89660276078422,2.0,2.0,18.451222325062883,0.0
T004521,,2.0,,23.885558280463123,0.0
T004522,33.988339648967894,2.0,2.0,51.08166993893196,0.0
T004523,119.96588008595654,2.0,5.0,,0.0
T004524,102.92247403528248,3.0,6.0,19.720123792148733,0.0
T004525,112.18286118513572,3.0,4.0,20.615894767542063,0.0
T004526,113.0221131666778,1.0,9.0,,
T004527,141.32016586652622,2.0,2.0,25.7196135632827,0.0
T004528,219.41859964352196,2.0,1.0,11.538797180766114,0.0
T004529,73.23416437161706,2.0,1.0,13.066603508062252,0.0
T004530,,3.0,2.0,18.365628893461917,0.0
T004531,15.386458417833566,2.0,8.0,31.57399959565667,0.0
T004532,,2.0,0.0,24.02378971855853,0.0
T004533,80.12211172541393,2.0,26.0,11.224170958449715,1.0
T004534,155.9274972127663,2.0,1.0,,0.0
T004535,94.43405756010996,1.0,0.0,42.92013212479469,0.0
T004536,,,2.0,33.319889735671026,0.0
T004537,,3.0,1.0,21.773786429222447,0.0
T004538,,2.0,5.0,2.877547061227747,0.0
T004539,97.14794165735292,1.0,0.0,35.64414965313756,0.0
T004540,94.3835975154585,3.0,19.0,3.75192853110626,0.0
T004541,58.96588408241448,2.0,1.0,10.912236215436728,0.0
T004542,81.8434176591461,1.0,4.0,40.95686055817663,0.0
T004543,92.108124507987,2.0,11.0,11.383023754838137,0.0
T004544,41.84786748576991,2.0,2.0,20.52962882408769,0.0
T004545,78.55096413137902,3.0,2.0,,0.0
T004546,146.87850688132792,3.0,9.0,40.188374709232605,
T004547,90.70771239036264,2.0,2.0,10.334192887353645,0.0
T004548,118.43366544364504,2.0,12.0,16.515683342639576,0.0
T004549,119.08670844812546,2.0,0.0,,0.0
T004550,59.58671391795368,3.0,,71.5620046034439,0.0
T004551,114.29016433973663,2.0,1.0,21.56575362141093,0.0
T004552,262.1546484797367,2.0,10.0,36.484341943867854,0.0
T004553,190.94492661001624,2.0,6.0,25.1384281525411,0.0
T004554,,2.0,0.0,5.135582856195192,0.0
T004555,161.3466611942154,3.0,8.0,102.61859564334152,0.0
T004556,,3.0,9.0,,0.0
T004557,134.94598425403944,3.0,7.0,4.728753564751687,0.0
T004558,58.87900338088997,1.0,1.0,28.3278190609784,
T004559,188.5400317817755,2.0,1.0,17.691507004302164,0.0
T004560,104.42034431459236,2.0,4.0,15.180232768326988,0.0
T004561,54.65485626389695,2.0,0.0,9.191106900631585,0.0
T004562,117.20269607817332,2.0,,26.42280254887438,1.0
T004563,9.806860371881754,2.0,11.0,1.923142265288516,0.0
T004564,110.94819579279876,2.0,4.0,7.539034453953825,0.0
T004565,94.82065732971095,2.0,,41.06609943230834,0.0
T004566,163.84826930440937,3.0,0.0,0.8590798610976139,0.0
T004567,153.27401875326757,2.0,,50.95298095136055,1.0
T004568,135.94766553325334,2.0,1.0,8.601854107828103,0.0
T004569,207.8654106632752,2.0,3.0,14.335496422766292,0.0
T004570,94.83726199254762,3.0,1.0,71.37545687277706,0.0
T004571,203.12624596215724,3.0,0.0,8.78588739840797,0.0
T004572,189.19612976008847,3.0,6.0,1.3001587082284267,1.0
T004573,161.8908155986731,2.0,1.0,28.65991411579229,0.0
T004574,75.52802787408889,2.0,1.0,53.05202777482905,0.0
T004575,,2.0,6.0,5.6011839806525625,0.0
T004576,15.287205200246106,3.0,,2.2167099530246017,0.0
T004577,44.82053413921145,2.0,5.0,52.252188367892735,0.0
T004578,101.26054337700413,3.0,3.0,2.146390913524436,0.0
T004579,133.44200652731092,3.0,6.0,25.06886697412017,0.0
T004580,121.92378694048637,,0.0,,
T004581,94.6484820022721,1.0,1.0,22.13526482840556,0.0
T004582,11.348376589655928,1.0,7.0,1.9300671780782133,
T004583,122.213165574302,1.0,1.0,3.214045587511987,
T004584,69.41831316527204,2.0,0.0,0.3566317834072978,0.0
T004585,67.31168306755902,3.0,1.0,3.4503668131654788,0.0
T004586,59.078566702899934,2.0,8.0,43.46027077320482,0.0
T004587,54.75260835309669,3.0,5.0,13.308541959279422,0.0
T004588,71.96195465100699,3.0,0.0,1.2608184965321962,1.0
T004589,75.13228142929535,1.0,0.0,13.60627922994325,
T004590,98.67971215205364,3.0,1.0,,0.0
T004591,18.634413602634226,3.0,0.0,3.119596267581909,0.0
T004592,179.57001838814023,2.0,,33.181994789911904,0.0
T004593,37.17465528603719,3.0,,6.034986500436483,0.0
T004594,82.87253995711175,3.0,3.0,37.72131666340039,0.0
T004595,100.03414094787414,2.0,1.0,13.452757513569122,0.0
T004596,124.62256320040746,2.0,1.0,7.681670363200642,0.0
T004597,126.49020889576414,,4.0,60.190116555161055,0.0
T004598,68.89825972228093,2.0,2.0,128.10256361582196,0.0
T004599,64.19782818620799,2.0,12.0,11.775630415744793,0.0
T004600,95.8141020075394,1.0,6.0,,
T004601,158.3754911493223,2.0,0.0,,0.0
T004602,,2.0,22.0,9.967762752512328,0.0
T004603,80.00608806658143,2.0,14.0,7.178078511375592,0.0
T004604,161.1541533547663,3.0,1.0,3.389654238220895,0.0
T004605,43.455578233704216,2.0,1.0,53.82634449712056,0.0
T004606,173.82701748629478,1.0,1.0,5.691397620729096,0.0
T004607,97.25529996918569,2.0,2.0,32.242725173425086,0.0
T004608,123.68160384057272,3.0,,88.67809573225851,0.0
T004609,,2.0,0.0,8.738002499405278,1.0
T004610,109.3227157384714,3.0,0.0,14.784422445163974,
T004611,122.676715075699,3.0,5.0,69.44410198777035,0.0
T004612,,1.0,2.0,0.991903653379231,1.0
T004613,55.61152442307296,2.0,1.0,,0.0
T004614,36.21586700021342,2.0,5.0,23.826085572228287,0.0
T004615,70.00889883400754,2.0,2.0,64.49668629698638,0.0
T004616,1.6337467887002788,3.0,2.0,12.116485354519522,0.0
T004617,127.17396893350464,2.0,0.0,26.57019675763964,0.0
T004618,124.5722755447201,2.0,1.0,11.54383508765492,0.0
T004619,37.88767332253854,3.0,0.0,47.39215019492542,0.0
T004620,120.48180593419968,2.0,2.0,15.17416640797574,0.0
T004621,97.02924093637527,1.0,0.0,118.24820581486406,0.0
T004622,123.67359495176144,3.0,3.0,24.68369509393824,0.0
T004623,118.02208381463863,1.0,3.0,0.7618454744719334,0.0
T004624,92.75477104592844,3.0,0.0,25.1719506537924,
T004625,,1.0,1.0,,0.0
T004626,98.0490240311228,3.0,7.0,17.73949680297141,0.0
T004627,,3.0,0.0,16.88203020248655,0.0
T004628,116.68310526434742,2.0,,35.784477968238946,0.0
T004629,100.18478359239236,1.0,0.0,8.038163892998364,0.0
T004630,116.89787641160592,2.0,8.0,,0.0
T004631,114.48874284482064,3.0,0.0,3.117784525934734,0.0
T004632,99.0102827739646,3.0,4.0,12.820827362951151,0.0
T004633,28.699094143977405,2.0,8.0,9.648792312534654,0.0
T004634,143.2877597085061,2.0,6.0,15.206573415150416,0.0
T004635,86.37276393190955,2.0,3.0,10.21389928680783,1.0
T004636,,2.0,0.0,46.79482653158289,0.0
T004637,,1.0,0.0,1.0197066274664002,0.0
T004638,109.05107793518536,2.0,18.0,47.65033872339156,0.0
T004639,97.02373219691,1.0,2.0,26.752920883512157,1.0
T004640,143.07182628164026,3.0,1.0,,0.0
T004641,145.3272078554982,2.0,1.0,59.27871010335606,0.0
T004642,87.05475131479614,2.0,,13.777341578097218,0.0
T004643,154.29910580875162,2.0,11.0,26.16506699885436,0.0
T004644,86.05185348340957,,5.0,10.974710598543496,0.0
T004645,,3.0,5.0,67.12679098650717,0.0
T004646,58.88898022167843,3.0,6.0,37.52971957000904,
T004647,31.498668631778543,3.0,4.0,24.086647647737536,0.0
T004648,168.74382095740924,2.0,2.0,13.688202699277864,0.0
T004649,41.1518943615016,2.0,4.0,,0.0
T004650,129.1368791586932,2.0,14.0,22.60384851961716,0.0
T004651,112.37402738200524,2.0,6.0,10.205371470505105,0.0
T004652,,2.0,3.0,30.160431424934515,0.0
T004653,,1.0,4.0,24.036452078412985,0.0
T004654,38.838988496903504,3.0,7.0,11.323039447768425,0.0
T004655,80.02672547635736,2.0,3.0,14.099959895681922,0.0
T004656,114.73596264511508,2.0,3.0,17.64418677558385,0.0
T004657,208.54713587489067,2.0,1.0,22.30543328981434,0.0
T004658,114.3781952583664,1.0,4.0,8.334816394599248,0.0
T004659,88.92433685239381,3.0,1.0,63.60772425109917,0.0
T004660,117.88306833155448,,0.0,25.9572548321421,0.0
T004661,134.6961616595629,,4.0,42.61108146322309,0.0
T004662,48.83733883122078,3.0,,6.063368467152462,
T004663,120.08558610494708,2.0,14.0,2.124017192560924,0.0
T004664,1.0,1.0,,44.27441260201845,0.0
T004665,173.3391278449488,3.0,3.0,12.070705553914946,0.0
T004666,134.01151042088145,2.0,,39.00741521829055,0.0
T004667,51.00372126088777,,,48.022381398467445,0.0
T004668,65.08690756243038,2.0,1.0,54.114553477911976,0.0
T004669,,2.0,1.0,18.86420317209317,0.0
T004670,148.3913012012602,3.0,0.0,4.7815247388035225,0.0
T004671,95.0845076272812,1.0,2.0,6.674410872250128,0.0
T004672,44.14067691464988,3.0,11.0,,0.0
T004673,30.83296115141948,,,88.49104825848451,0.0
T004674,56.51684593626528,3.0,6.0,4.999991167804738,0.0
T004675,92.09960507105052,3.0,6.0,4.631677471122865,0.0
T004676,172.1816001734407,3.0,12.0,28.774754431730937,1.0
T004677,31.643109676987702,3.0,7.0,14.293632007878683,0.0
T004678,101.58797282907254,2.0,2.0,31.36392233630194,0.0
T004679,,2.0,3.0,15.314113422410102,0.0
T004680,67.01256793730171,2.0,3.0,32.04749314549645,0.0
T004681,116.34277003052186,2.0,3.0,16.536140600665973,0.0
T004682,,2.0,5.0,21.492009363308892,0.0
T004683,18.39925574867914,1.0,1.0,,0.0
T004684,144.73235937869362,2.0,5.0,102.10324269998696,0.0
T004685,55.48410759900641,3.0,4.0,25.12369741314517,0.0
T004686,135.07473909623573,3.0,8.0,33.05568456436342,0.0
T004687,73.09761207549307,2.0,7.0,9.083501885050609,0.0
T004688,,3.0,12.0,,0.0
T004689,108.8410436069699,1.0,,2.9542586052976167,0.0
T004690,63.03142962704818,2.0,3.0,6.150868264615654,0.0
T004691,95.58589758243724,2.0,1.0,27.05723284569877,1.0
T004692,55.246507886169766,2.0,3.0,5.14352472479295,0.0
T004693,118.436657365876,1.0,3.0,62.95029166376127,0.0
T004694,142.1256948227502,3.0,14.0,39.21262153826675,0.0
T004695,91.36854328545826,3.0,4.0,10.380411474265609,0.0
T004696,62.65383574649162,2.0,2.0,66.03144021519057,0.0
T004697,219.0856765866273,3.0,,21.191052726706864,0.0
T004698,83.35697978087444,3.0,,0.192857545857709,0.0
T004699,124.31549966751108,3.0,1.0,0.004281750846255,0.0
T004700,33.922210674447456,2.0,3.0,0.2788690055607919,0.0
T004701,19.184469578170606,2.0,15.0,84.56803355488933,1.0
T004702,29.740507659821247,3.0,6.0,18.61689853351041,0.0
T004703,12.655215432722258,,7.0,,0.0
T004704,67.46700863158082,3.0,7.0,4.803407003543069,0.0
T004705,136.07812525630715,3.0,2.0,,0.0
T004706,55.23268388184879,3.0,2.0,29.58120448442336,0.0
T004707,135.77465483847425,3.0,,,0.0
T004708,100.31365780922091,3.0,0.0,14.419439010262977,0.0
T004709,187.73970909921823,3.0,5.0,44.39813378684836,0.0
T004710,157.9537032477949,1.0,18.0,48.58242546590812,0.0
T004711,148.7856688834625,3.0,3.0,0.5480858425115868,0.0
T004712,75.1019076591079,1.0,10.0,8.946788985226743,0.0
T004713,98.20869804450244,2.0,2.0,3.794489826811461,1.0
T004714,124.0372289883992,2.0,1.0,19.57865956713546,0.0
T004715,12.451221279738604,3.0,7.0,31.203276052254925,0.0
T004716,105.268775307298,1.0,10.0,6.042749183553616,0.0
T004717,130.9855722983068,2.0,2.0,16.223866270160784,0.0
T004718,,2.0,12.0,24.555975552446565,1.0
T004719,89.82098199488192,1.0,1.0,31.285069317794083,0.0
T004720,147.29440782773196,3.0,6.0,0.7519936327830913,0.0
T004721,43.298990703252095,1.0,4.0,50.05679722576241,0.0
T004722,82.95460613269601,1.0,0.0,8.097114151791002,0.0
T004723,75.58630787742277,1.0,1.0,42.60829918658015,0.0
T004724,158.23696772285857,3.0,5.0,15.975174772781545,0.0
T004725,166.2716054547539,2.0,6.0,96.65866751612678,0.0
T004726,1.0,2.0,,0.5222508540302502,0.0
T004727,129.57210758759274,2.0,7.0,,0.0
T004728,159.53231373931706,2.0,4.0,75.15817392937825,0.0
T004729,165.4722050701324,3.0,12.0,0.7565981067167713,0.0
T004730,119.20327244696536,2.0,3.0,19.38549406440876,0.0
T004731,,1.0,5.0,,0.0
T004732,147.06552903837417,1.0,1.0,35.47349810167887,0.0
T004733,129.3695849903006,2.0,12.0,13.362600660477543,0.0
T004734,134.8103182406709,2.0,3.0,3.3120557728277737,0.0
T004735,50.08072804058543,3.0,0.0,11.81894346861599,1.0
T004736,67.16553271862934,3.0,1.0,7.106405246532206,0.0
T004737,142.8487768491393,2.0,0.0,19.11998445162677,0.0
T004738,44.75686034687399,1.0,4.0,9.9894531120253,0.0
T004739,102.55989509405428,2.0,10.0,17.559058224885625,0.0
T004740,,1.0,1.0,15.431245568262112,0.0
T004741,,1.0,8.0,14.23275991914619,0.0
T004742,22.20521768981864,2.0,3.0,5.039037431091864,0.0
T004743,139.1314913158259,3.0,,1.0026487591039983,0.0
T004744,19.67768398712137,3.0,2.0,8.476811862111829,0.0
T004745,121.44082501652863,2.0,6.0,6.841234705285997,0.0
T004746,134.63845159244303,1.0,4.0,16.54811563570478,0.0
T004747,89.54883713569873,3.0,,28.992934206506167,0.0
T004748,130.51080847946113,2.0,12.0,3.358360896852043,0.0
T004749,136.98377340589167,2.0,0.0,14.702152596776708,0.0
T004750,136.0567681272791,3.0,3.0,16.462969918504267,0.0
T004751,161.46073921485254,2.0,3.0,19.84800881057284,0.0
T004752,1.0,3.0,5.0,13.343818555759556,0.0
T004753,115.26215632656763,2.0,2.0,36.93317056756364,0.0
T004754,50.60633295496254,3.0,,2.3207942792805274,0.0
T004755,103.84109455301277,3.0,4.0,31.63334257375047,0.0
T004756,123.15923976337923,3.0,0.0,41.305889620069394,0.0
T004757,165.85575336699327,3.0,5.0,40.67345901734784,0.0
T004758,125.71273780089174,3.0,10.0,6.86012841170314,0.0
T004759,,,1.0,0.5893106453028525,0.0
T004760,51.0629581845117,3.0,10.0,11.646655154891176,0.0
T004761,129.17721515059438,2.0,12.0,13.808791430508496,0.0
T004762,125.3120494652963,3.0,18.0,5.844045899556349,0.0
T004763,83.43238504560753,2.0,2.0,23.115862928583866,1.0
T004764,97.9264111000426,1.0,,20.85544056847839,0.0
T004765,88.21443775716658,,4.0,20.861949425138565,
T004766,90.11897661020171,2.0,3.0,35.60375761406059,0.0
T004767,83.86600805789321,1.0,6.0,9.73333169817116,0.0
T004768,48.61624295370209,2.0,9.0,59.27797769482878,
T004769,,3.0,14.0,34.86238200330938,0.0
T004770,88.02490389891251,2.0,4.0,82.02112151336995,0.0
T004771,132.41402169219296,2.0,5.0,14.464142141845354,0.0
T004772,38.957817501448886,3.0,2.0,20.505667111238328,0.0
T004773,34.776524974757336,2.0,2.0,,0.0
T004774,120.43264057403354,3.0,16.0,9.58767587648176,0.0
T004775,107.46817411355944,2.0,0.0,5.743391142783964,0.0
T004776,125.78140442219782,3.0,0.0,10.146405953486648,0.0
T004777,8.189731344835167,3.0,6.0,28.62977810868168,1.0
T004778,120.1134038600649,1.0,2.0,29.208880614765725,0.0
T004779,,,0.0,3.112175377767532,0.0
T004780,142.03672410647746,2.0,0.0,,0.0
T004781,177.4510075747594,1.0,3.0,40.03063869517581,0.0
T004782,109.53177956325122,3.0,,4.192412529232661,1.0
T004783,75.95831052440103,2.0,4.0,26.21934183299143,0.0
T004784,140.98698586290473,3.0,9.0,16.28220013391201,0.0
T004785,98.7902196804542,3.0,3.0,24.327835862246147,0.0
T004786,96.99812291557176,2.0,9.0,51.56083903490796,0.0
T004787,143.56486487286222,1.0,2.0,7.870836488563522,0.0
T004788,56.53565065056781,,5.0,8.59187686050708,0.0
T004789,99.86069446665492,3.0,1.0,79.22066055311352,1.0
T004790,113.34091981477007,2.0,0.0,3.487428466154758,0.0
T004791,172.5571803897521,2.0,4.0,6.148784797556224,0.0
T004792,179.44701642220414,3.0,7.0,10.37616491717949,1.0
T004793,1.0,2.0,4.0,38.67185642764098,0.0
T004794,111.37299673020648,2.0,0.0,20.086869703626807,0.0
T004795,,2.0,8.0,35.00641525361623,0.0
T004796,107.27136087028796,2.0,1.0,4.728344945532115,0.0
T004797,50.08466123544725,2.0,0.0,39.8914555059626,0.0
T004798,98.1182648787576,2.0,13.0,35.975315402952454,0.0
T004799,,1.0,0.0,33.66167070357839,0.0
T004800,116.87410373631997,1.0,34.0,12.774624615914904,0.0
T004801,1.0,1.0,6.0,,0.0
T004802,1.0,2.0,19.0,0.7295671443384244,0.0
T004803,46.61897853087028,2.0,1.0,10.89675544506904,0.0
T004804,173.28243844607772,1.0,5.0,36.42421880209532,0.0
T004805,134.9111656806795,3.0,11.0,1.2080718422171195,0.0
T004806,176.89659592062765,1.0,1.0,4.836930850963094,0.0
T004807,121.6479912680348,3.0,3.0,16.43780269708231,0.0
T004808,7.690606888095303,3.0,11.0,1.7298070745288427,0.0
T004809,84.95870219838507,2.0,7.0,3.330877789232663,0.0
T004810,94.21758588058798,1.0,1.0,26.517848216373284,0.0
T004811,,2.0,6.0,,1.0
T004812,40.235311820037765,2.0,1.0,17.104017603931798,0.0
T004813,79.42866964419989,3.0,1.0,37.0556179799039,0.0
T004814,64.54895211847548,,6.0,1.1596158460663688,1.0
T004815,147.1394257070038,1.0,2.0,3.018576362996068,
T004816,76.71351232148716,2.0,9.0,,1.0
T004817,36.500070130306206,2.0,9.0,34.991247607443405,
T004818,,3.0,7.0,28.2192997531648,1.0
T004819,98.53685931575107,2.0,4.0,5.759651926102448,0.0
T004820,148.40923302664305,2.0,,18.194508499693114,0.0
T004821,134.0679755221474,3.0,2.0,3.4065423926513967,0.0
T004822,63.57691891598286,2.0,3.0,11.21432775327363,0.0
T004823,101.90017390841,2.0,14.0,10.414601378893249,0.0
T004824,92.50296404604453,2.0,0.0,,0.0
T004825,220.58383377892108,1.0,8.0,22.92429014032754,1.0
T004826,166.45762650662158,2.0,2.0,33.78074430904748,0.0
T004827,119.14944923704644,3.0,11.0,11.889735945166043,0.0
T004828,151.91894255096582,1.0,0.0,,0.0
T004829,125.1392213447597,,6.0,1.3056460004171484,0.0
T004830,127.16954139359048,2.0,1.0,4.935451748720961,0.0
T004831,123.62987412065216,2.0,0.0,37.58590085397834,0.0
T004832,124.36526185224974,2.0,5.0,18.138262605722527,0.0
T004833,133.14406343337063,2.0,3.0,0.2300590954792193,0.0
T004834,54.51582915090832,1.0,0.0,49.53201517351905,0.0
T004835,127.65745781896044,3.0,0.0,42.685063220696485,0.0
T004836,130.39482548582697,1.0,1.0,68.8570768076159,0.0
T004837,70.43609953151471,3.0,0.0,62.48800869004416,0.0
T004838,,2.0,2.0,78.28535566656367,0.0
